source,config,base,metric,estimator,kind,tau,m,sigma,R,R_rule,psd,clip_pct,plane_norm,rdoq,n_images,qps,bd_psnr_y,bd_psnr_yuv,bd_ssim,bd_ms_ssim,bd_lpips,bd_dists,bd_psnr_rgb,bd_lpips_alex,bd_wd0,bd_wd2,bd_wd4
vvc_rdo_dists_dgnb8j3_m255_20260924_192530,wdists_dgnb8j3_m255_tau1_rdoq,wdists_dgnb8j3_m255,dists,gnblock,block,1,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",11.425581437563324,10.11521973689135,7.3590076611557755,6.939382994997286,-3.7690179369723804,-18.655958802750998,7.762246636948272,-0.36270930588936895,-3.4749498002077686,-4.9638617344018225,-5.936642446976946
vvc_rdo_dists_dgnb8j3_m255_20260924_192530,wdists_dgnb8j3_m255_tau2_rdoq,wdists_dgnb8j3_m255,dists,gnblock,block,2,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",6.838153591961555,5.87320993067453,3.918089300454971,3.706108887919877,-4.810903593752776,-16.764973432827272,4.130856894792611,-2.3896242353231045,-4.402382492584061,-5.62185693667265,-6.630119595125258
vvc_rdo_dists_dgnb8j3_m255_20260924_192530,wdists_dgnb8j3_m255_tau4_rdoq,wdists_dgnb8j3_m255,dists,gnblock,block,4,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",3.886416337463349,3.158571644995012,2.0018078291201267,1.7753894129687842,-4.621706596556308,-14.224334693251508,1.8625785412608853,-3.1211316561336147,-4.38411839238083,-5.311788734467171,-6.191542357470868
vvc_rdo_dists_dgnb8j3_m1_20260924_204452,wdists_dgnb8j3_m1_tau0.5_rdoq,wdists_dgnb8j3_m1,dists,gnblock,block,0.5,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",7.632671145350192,7.1627891590627994,5.375485488335699,5.072235336172553,-0.17403130562349264,-7.988994446770193,6.239142652985406,1.2546709418906448,0.5481805368658541,-0.24730276243845703,-1.2533003261251145
vvc_rdo_dists_dgnb8j3_m1_20260924_204452,wdists_dgnb8j3_m1_tau1_rdoq,wdists_dgnb8j3_m1,dists,gnblock,block,1,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",5.796839434392197,5.37600694633269,3.970890167163247,3.7251414724240437,-1.0927456637285633,-8.003992656440035,4.560467731744514,0.058290340662699114,-0.4100417999845054,-1.1153690953202384,-1.9911872285916754
vvc_rdo_dists_dgnb8j3_m1_20260924_204452,wdists_dgnb8j3_m1_tau2_rdoq,wdists_dgnb8j3_m1,dists,gnblock,block,2,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",3.9902623594858153,3.6154708816567918,2.5051458743077117,2.264415510883978,-1.9452427356074213,-8.238107317799129,2.912729708269509,-1.0377981713882252,-1.3139400117387752,-1.92751765380926,-2.6302690356371468
vvc_rdo_dists_dgnb8j3_m1_20260924_204452,wdists_dgnb8j3_m1_tau4_rdoq,wdists_dgnb8j3_m1,dists,gnblock,block,4,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",2.5257192350924873,2.1933950015648898,1.3392161777836231,1.1745063546033483,-2.199611228067388,-8.37911726012083,1.586195429496131,-1.2526764118950808,-1.8587316137897127,-2.38521338348968,-2.947049019255344
vvc_rdo_dists_dgnb8j3_m1_20260924_220535,wdists_dgnb8j3_m1_tau0.25_rdoq,wdists_dgnb8j3_m1,dists,gnblock,block,0.25,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",9.324766111796501,8.854381715010637,6.5834631635500855,6.418472954304938,0.9302679202953484,-7.885702104671085,7.920575215478126,3.0579085312943284,1.7647206768562393,0.9333635676259605,-0.07090267616529637
vvc_rdo_dists_dgnb8j3_m1_20260924_220535,wdists_dgnb8j3_m1_tau0.125_rdoq,wdists_dgnb8j3_m1,dists,gnblock,block,0.125,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",11.305817797689864,10.7879976387922,7.436734334004434,7.562323672384747,2.204360524969351,-7.546360679599634,9.736216839751206,5.493762718948193,2.7181060577265317,1.795884163151439,0.8177852819232839
vvc_rdo_dists_dgnb8j3_m2_20260924_223704,wdists_dgnb8j3_m2_tau0.5_rdoq,wdists_dgnb8j3_m2,dists,gnblock,block,0.5,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.2001394612732696,1.0748825919777494,1.0923422289613998,1.087917038755426,-0.1754852542617443,-2.0079924926288633,0.8302287836823682,0.5703406090712569,0.0366645754364602,-0.05976649404549154,-0.14150881178226818
vvc_rdo_dists_dgnb8j3_m2_20260924_223704,wdists_dgnb8j3_m2_tau1_rdoq,wdists_dgnb8j3_m2,dists,gnblock,block,1,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.7744661550618982,0.6746263147980344,0.7196211012551824,0.6709431608606545,-0.2622564282395314,-2.377616999930444,0.5072941539045787,0.4414894216770345,-0.17873989670297388,-0.26378105106259625,-0.32170435849067364
vvc_rdo_dists_dgnb8j3_m2_20260924_223704,wdists_dgnb8j3_m2_tau2_rdoq,wdists_dgnb8j3_m2,dists,gnblock,block,2,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.49826370826779964,0.3910239852276916,0.5309735911621418,0.39707869841114213,-0.6953381687925831,-1.9359572394574345,0.17822313224901318,-0.13866717499311787,-0.44899836317210023,-0.5467885442731432,-0.6965625275494576
vvc_rdo_dists_dgnb8j3_m2_20260924_223704,wdists_dgnb8j3_m2_tau4_rdoq,wdists_dgnb8j3_m2,dists,gnblock,block,4,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.3437056843977604,0.2862776453781653,0.23199124408304073,0.21781548579685958,-0.47514833317671473,-1.9859451794671565,0.1910921748331231,-0.03465348516244517,-0.48025566845146345,-0.5880225871486243,-0.7527428423718744
vvc_rdo_dists_dgnb8j3_m2_20260924_235801,wdists_dgnb8j3_m2_tau0.25_rdoq,wdists_dgnb8j3_m2,dists,gnblock,block,0.25,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.9603490145031397,1.8313583668659223,1.8915602168928476,1.7639292867055225,0.8391822972780146,-2.3971549729330954,1.589252588245018,1.4159870784457376,0.607548025482825,0.4990512848448083,0.41077195273257483
vvc_rdo_dists_dgnb8j3_m2_20260924_235801,wdists_dgnb8j3_m2_tau0.125_rdoq,wdists_dgnb8j3_m2,dists,gnblock,block,0.125,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",2.845273068638626,2.685789985737054,2.5627428536519914,2.399992474385662,1.748540266706857,-1.108033823026532,2.342698188020906,2.1407621487023945,1.1568034478778817,1.0003103065534924,0.8793632230591699
vvc_rdo_dists_dgnb8j3_m4_20260925_004313,wdists_dgnb8j3_m4_tau0.5_rdoq,wdists_dgnb8j3_m4,dists,gnblock,block,0.5,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.6097791309074211,0.5603433551755799,0.41332853486506177,0.28660600303758627,0.14223671651525382,-0.9237963431831124,0.49106327746975814,0.2291249262621943,-0.06942171223627604,-0.15130494241558842,-0.2640151481509409
vvc_rdo_dists_dgnb8j3_m4_20260925_004313,wdists_dgnb8j3_m4_tau1_rdoq,wdists_dgnb8j3_m4,dists,gnblock,block,1,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.41543702305457586,0.38528090358002914,0.14369300929031512,0.11742706247354212,-0.24462394524648276,-1.5142341800815078,0.35478694706681296,0.058879090098396904,-0.13914189889864398,-0.20172724755820468,-0.2638491640460326
vvc_rdo_dists_dgnb8j3_m4_20260925_004313,wdists_dgnb8j3_m4_tau2_rdoq,wdists_dgnb8j3_m4,dists,gnblock,block,2,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.3267958246013429,0.32943870109727696,0.15571353717468198,0.12204951835623895,-0.18208072601481887,-0.8431214472605696,0.33539820536109266,0.12934648352491188,0.001772659448318059,-0.0343009055193901,-0.014992819509769087
vvc_rdo_dists_dgnb8j3_m4_20260925_004313,wdists_dgnb8j3_m4_tau4_rdoq,wdists_dgnb8j3_m4,dists,gnblock,block,4,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.20715192890529885,0.19135504064453543,0.14022953693576257,0.08014408619011204,-0.34858005151419863,-0.8305189809468102,0.18331814466095953,0.11677406633156574,-0.1047880531889885,-0.14179203203973598,-0.1619118724503349
vvc_rdo_dists_dgnb8j3_m2_20260925_010006,wdists_dgnb8j3_m2_tau0.0625_rdoq,wdists_dgnb8j3_m2,dists,gnblock,block,0.0625,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",3.5742963182139977,3.3746523611256802,2.9546903302217324,2.8050369031143885,2.1649044208599277,-0.6793833123314205,2.997388623056026,2.3040498636476943,1.5261073955741902,1.3257644857184436,1.160051805395817
vvc_rdo_dists_dgnb8j3_m2_20260925_010006,wdists_dgnb8j3_m2_tau0.03125_rdoq,wdists_dgnb8j3_m2,dists,gnblock,block,0.03125,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",4.126177963781068,3.9016164053690274,3.4026851592442675,3.092629952740598,2.745701873521042,-0.680611859466944,3.4859217965266107,2.8134896036081596,1.8939400660790309,1.677621925958207,1.5431936147538192
vvc_rdo_dists_dgnb8j3_m4_20260925_021102,wdists_dgnb8j3_m4_tau0.25_rdoq,wdists_dgnb8j3_m4,dists,gnblock,block,0.25,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.7499136161189542,0.69658879283436,0.45107741361389614,0.4051689147027499,0.0900579794005994,-1.4164019883877481,0.6174162291581761,0.4868879637582337,0.008561474005832256,-0.07746074810313135,-0.14265300305598974
vvc_rdo_dists_dgnb8j3_m4_20260925_021102,wdists_dgnb8j3_m4_tau0.125_rdoq,wdists_dgnb8j3_m4,dists,gnblock,block,0.125,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.8245924783465872,0.7654648585006344,0.4295091186530306,0.3666055561788136,0.05791101996444566,-1.0841118491686188,0.6867039007736082,0.16303544658427122,0.016416367016954907,-0.08852814710682926,-0.19322393610620572
vvc_rdo_dists_dgnb8j3_m8_20260925_023410,wdists_dgnb8j3_m8_tau0.5_rdoq,wdists_dgnb8j3_m8,dists,gnblock,block,0.5,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.9598528213912781,0.9437498072477716,0.73040590519324,0.7274607690824128,0.43939065669069227,-0.38045848881342686,0.8983724276250613,1.0947949284158636,0.5895156106988116,0.5277862145296978,0.4132905010516205
vvc_rdo_dists_dgnb8j3_m8_20260925_023410,wdists_dgnb8j3_m8_tau1_rdoq,wdists_dgnb8j3_m8,dists,gnblock,block,1,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.7908175353396079,0.7873659358873825,0.5764197167252344,0.6354714328073127,0.6025421420965867,-0.28653245487651285,0.753874910499594,1.198851066462959,0.54396314121605,0.5112794724137105,0.5900257546664386
vvc_rdo_dists_dgnb8j3_m8_20260925_023410,wdists_dgnb8j3_m8_tau2_rdoq,wdists_dgnb8j3_m8,dists,gnblock,block,2,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.5712054428023204,0.5425746815874035,0.38474215308330245,0.4276530184933888,0.5111145422936155,-0.4482447292545382,0.5177604942250891,0.6353769170563794,0.32399027142279113,0.2885997462456639,0.2138352609871316
vvc_rdo_dists_dgnb8j3_m8_20260925_023410,wdists_dgnb8j3_m8_tau4_rdoq,wdists_dgnb8j3_m8,dists,gnblock,block,4,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.3822775111627689,0.39071283824762454,0.2802747300185986,0.32929415834352666,0.10893655719141175,-0.3933984970097327,0.43052980961776993,0.33438318606621814,0.261221199578536,0.23424048159650704,0.14839683470637316
vvc_rdo_dists_dgnb8j3_m4_20260925_031446,wdists_dgnb8j3_m4_tau0.0625_rdoq,wdists_dgnb8j3_m4,dists,gnblock,block,0.0625,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.8955478307033268,0.8194358306118948,0.5903956465085074,0.48461859853146105,0.2764604098258294,-1.4893585682404453,0.6822060443645528,0.5693172980673248,0.1353190750779859,0.0573600135039797,0.034508040073797284
vvc_rdo_dists_dgnb8j3_m4_20260925_031446,wdists_dgnb8j3_m4_tau0.03125_rdoq,wdists_dgnb8j3_m4,dists,gnblock,block,0.03125,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.9030648154730693,0.82236534674065,0.5467776041491049,0.4745032338963169,-0.03195691847765747,-1.558804411589972,0.7041317219785282,0.3045246337661997,0.018504267363898357,-0.08374439073502114,-0.11526869906238468
vvc_rdo_dists_dgnb8j3_m8_20260925_041235,wdists_dgnb8j3_m8_tau0.25_rdoq,wdists_dgnb8j3_m8,dists,gnblock,block,0.25,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.1130720441826865,1.0804687523970125,0.9723089891388444,0.8915212820219157,0.43659838416622526,-0.9672961200736704,1.0247473377841692,1.4016541629897372,0.6634094622588742,0.6145382368547369,0.57132871454092
vvc_rdo_dists_dgnb8j3_m8_20260925_041235,wdists_dgnb8j3_m8_tau0.125_rdoq,wdists_dgnb8j3_m8,dists,gnblock,block,0.125,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.213110839821968,1.1483000014880311,1.0271868103847328,1.0544288697788247,0.8532146662719263,-0.4317758311773782,1.0294409629919343,1.354875419708416,0.7898866397393743,0.7448280102345001,0.7207231139679683
vvc_rdo_dists_dgnb8j3_m16_20260925_044024,wdists_dgnb8j3_m16_tau0.5_rdoq,wdists_dgnb8j3_m16,dists,gnblock,block,0.5,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.3132134763852739,1.222629121623331,1.1728888638279589,1.0185630374129804,-0.6230447358217854,-2.641680628063218,1.0544801510997395,0.3387228864485905,-0.09864332917746688,-0.2718381879660457,-0.5034053867098788
vvc_rdo_dists_dgnb8j3_m16_20260925_044024,wdists_dgnb8j3_m16_tau1_rdoq,wdists_dgnb8j3_m16,dists,gnblock,block,1,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.9928982226932642,0.9503391798888372,0.842272508195097,0.7331155439006403,-0.9724832738152408,-2.7782349160465767,0.8520242286239701,-0.17358166821523036,-0.19737962775796813,-0.3511688655478078,-0.556951353431354
vvc_rdo_dists_dgnb8j3_m16_20260925_044024,wdists_dgnb8j3_m16_tau2_rdoq,wdists_dgnb8j3_m16,dists,gnblock,block,2,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.6962100967476967,0.6399702559265613,0.47389996794958095,0.4684247792367378,-0.4678522141864594,-1.883386976493231,0.5288907894887248,0.07525769392729882,-0.2563319543080223,-0.37488708065087684,-0.5667020128713784
vvc_rdo_dists_dgnb8j3_m16_20260925_044024,wdists_dgnb8j3_m16_tau4_rdoq,wdists_dgnb8j3_m16,dists,gnblock,block,4,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.44510106394874405,0.42329625011580196,0.24047052701620295,0.1964696537320431,-0.376433004475311,-2.4033544766583113,0.37686412776592554,0.06457720788491476,-0.2690070383066077,-0.373302907581106,-0.501085423761885
vvc_rdo_dists_dgnb8j3_m8_20260925_050050,wdists_dgnb8j3_m8_tau0.0625_rdoq,wdists_dgnb8j3_m8,dists,gnblock,block,0.0625,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.2351424835740126,1.1804734684490874,1.039851796209703,1.0281479842382184,0.4414460047552877,-0.8337847962272035,1.0840827637599488,1.3915592829660561,0.6981315504356771,0.6388189374505665,0.559673043768064
vvc_rdo_dists_dgnb8j3_m8_20260925_050050,wdists_dgnb8j3_m8_tau0.03125_rdoq,wdists_dgnb8j3_m8,dists,gnblock,block,0.03125,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.2734442211704935,1.221415177725052,1.1060947871177904,1.0993532251133613,0.7904102747174079,-0.08978329914447843,1.1041192968721896,1.8695228612341364,0.7779841496082911,0.7191162060511355,0.6956411327340252
vvc_rdo_dists_dgnb8j3_m16_20260925_061255,wdists_dgnb8j3_m16_tau0.25_rdoq,wdists_dgnb8j3_m16,dists,gnblock,block,0.25,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.6017218770292396,1.5305497750267498,1.3640436263674056,1.252628084372277,-0.6132511480965913,-2.8461704397452348,1.3918603396137061,0.27816329316843097,0.16733372499195728,-0.007153848701739,-0.1925288627537353
vvc_rdo_dists_dgnb8j3_m16_20260925_061255,wdists_dgnb8j3_m16_tau0.125_rdoq,wdists_dgnb8j3_m16,dists,gnblock,block,0.125,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.7967739571802632,1.653439822085313,1.5474793358549501,1.450482570830258,-0.7963983845923756,-3.0121085367030465,1.3986679003673554,0.2602152842549055,0.013867040692013924,-0.20771174884259835,-0.5266681946144182
vvc_rdo_dists_dgnb8j3_m32_20260925_063743,wdists_dgnb8j3_m32_tau0.5_rdoq,wdists_dgnb8j3_m32,dists,gnblock,block,0.5,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.0601143174862335,0.9757310065233994,0.8793404890327047,0.8368166989396603,0.3959824091445778,-0.3989930262284646,0.8377672003251827,0.8220430984079412,0.4707496635393831,0.40421461780393714,0.3316862809507248
vvc_rdo_dists_dgnb8j3_m32_20260925_063743,wdists_dgnb8j3_m32_tau1_rdoq,wdists_dgnb8j3_m32,dists,gnblock,block,1,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.6472617906988776,0.6209071435834166,0.43725828729862753,0.39506981438645616,0.20675719345974683,-0.32798550449355673,0.5941062055249885,0.7633044955584798,0.3428671009169715,0.3130714286091208,0.343364782480617
vvc_rdo_dists_dgnb8j3_m32_20260925_063743,wdists_dgnb8j3_m32_tau2_rdoq,wdists_dgnb8j3_m32,dists,gnblock,block,2,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.3466923731263005,0.2896912092461669,0.2882056907831004,0.21514869037437082,-0.01890542352435039,-0.5987910320195915,0.19533766672797195,0.5703450484394649,-0.0032925376319006827,-0.03482651414015945,-0.07373503185292331
vvc_rdo_dists_dgnb8j3_m32_20260925_063743,wdists_dgnb8j3_m32_tau4_rdoq,wdists_dgnb8j3_m32,dists,gnblock,block,4,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.17708813354406816,0.16228851270429223,0.0843983363715083,0.12013307818537211,0.21487447889024192,-0.7287830475530591,0.12262414595310273,0.41583822153604305,-0.0001896081248018803,-0.03551295413368507,-0.06321681025304494
vvc_rdo_dists_dgnb8j3_m16_20260925_071735,wdists_dgnb8j3_m16_tau0.0625_rdoq,wdists_dgnb8j3_m16,dists,gnblock,block,0.0625,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.9400209930442365,1.7819987550156604,1.7123894311946701,1.5506238525517249,-0.8093920472128785,-2.7653292815318498,1.5064766237662368,0.16122911913800386,0.011942536997324818,-0.21490319752518658,-0.5647707135368033
vvc_rdo_dists_dgnb8j3_m16_20260925_071735,wdists_dgnb8j3_m16_tau0.03125_rdoq,wdists_dgnb8j3_m16,dists,gnblock,block,0.03125,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.984810076176749,1.8337956325159341,1.8290969073176049,1.634356499925694,-0.6961387319034062,-3.5066268385011052,1.5408881592024686,0.25986499142297004,0.030890956840634125,-0.20923637986812368,-0.5265641103390931
vvc_rdo_dists_dgnb8j3_m32_20260925_081642,wdists_dgnb8j3_m32_tau0.25_rdoq,wdists_dgnb8j3_m32,dists,gnblock,block,0.25,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.489580221214722,1.4095803936731386,1.2168725093929356,1.1850359696210326,1.0043777608420748,-0.16049885865728616,1.2864789608648148,1.477874855861904,0.8281218154107451,0.7646260840969177,0.7579103231118545
vvc_rdo_dists_dgnb8j3_m32_20260925_081642,wdists_dgnb8j3_m32_tau0.125_rdoq,wdists_dgnb8j3_m32,dists,gnblock,block,0.125,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.8562267851864294,1.750515343747445,1.550690973017806,1.4857870525742332,1.4345550012986557,0.30293211644728585,1.5490880822099724,1.7886028927077955,1.0074109716512005,0.9289825327814939,0.8072168657957178
vvc_rdo_dists_dgnb8j3_m64_20260925_084224,wdists_dgnb8j3_m64_tau0.5_rdoq,wdists_dgnb8j3_m64,dists,gnblock,block,0.5,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.29902383578159314,0.19051674491809925,0.23103490635611412,0.22305550205975053,-0.2149813221785789,-1.4025228989114027,-0.06317181995251729,-0.09240291689553287,-0.7310162224984786,-0.8824819338561899,-1.1421727420755705
vvc_rdo_dists_dgnb8j3_m64_20260925_084224,wdists_dgnb8j3_m64_tau1_rdoq,wdists_dgnb8j3_m64,dists,gnblock,block,1,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.2945580561929321,0.13542689642932712,0.2897397957604464,0.2154728126226265,-0.33552725680529444,-1.617406705845216,-0.17691997044747645,-0.07978655667608044,-0.788248164887755,-0.9254619645982541,-1.0871455036861937
vvc_rdo_dists_dgnb8j3_m64_20260925_084224,wdists_dgnb8j3_m64_tau2_rdoq,wdists_dgnb8j3_m64,dists,gnblock,block,2,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.241446613687867,0.060089244638866314,0.06495102514011188,0.06682379051300748,-0.5436869973205841,-1.8053638160636958,-0.28016254715116146,-0.638438224213835,-1.0119713564406292,-1.172471537307343,-1.4260089098310724
vvc_rdo_dists_dgnb8j3_m64_20260925_084224,wdists_dgnb8j3_m64_tau4_rdoq,wdists_dgnb8j3_m64,dists,gnblock,block,4,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.18948872404262648,0.04176102396267617,0.12259422357474663,0.14494119063325298,-0.23525411081240324,-1.6095145393008348,-0.23535328567785194,-0.23256048939597532,-0.7385745178151234,-0.8408803515537855,-0.9688014093331482
vvc_rdo_dists_dgnb8j3_m32_20260925_090626,wdists_dgnb8j3_m32_tau0.0625_rdoq,wdists_dgnb8j3_m32,dists,gnblock,block,0.0625,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",2.0528299211694208,1.9518859530917485,1.689637717456205,1.6668494973260828,1.3545477311797116,0.37044042906954894,1.7848283108590648,1.6489243418774144,1.236960129077531,1.1586706772140891,1.0761525732826247
vvc_rdo_dists_dgnb8j3_m32_20260925_090626,wdists_dgnb8j3_m32_tau0.03125_rdoq,wdists_dgnb8j3_m32,dists,gnblock,block,0.03125,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",2.137478144353606,2.037236185438978,1.7709651831135256,1.7119942677297633,1.3192485235744214,0.656286847761663,1.856289686414301,1.8569871859011071,1.2077217602917327,1.113898698380014,0.9872475674567106
vvc_rdo_dists_dgnb8j3_m64_20260925_102511,wdists_dgnb8j3_m64_tau0.25_rdoq,wdists_dgnb8j3_m64,dists,gnblock,block,0.25,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.3446687267560607,0.26032851268057616,0.29513917568066056,0.3044892001650414,-0.16317871634882372,-1.014743564704099,0.055516611284275874,0.34320740987407866,-0.649117755315332,-0.7907790479635336,-1.0031309517938203
vvc_rdo_dists_dgnb8j3_m64_20260925_102511,wdists_dgnb8j3_m64_tau0.125_rdoq,wdists_dgnb8j3_m64,dists,gnblock,block,0.125,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.3469521810120752,0.28802776840939165,0.22401339995051597,0.25512189391594203,-0.09301069261718937,-1.2490379881469826,0.12699870196967492,-0.08612520384839867,-0.6536620571228257,-0.7982931552118874,-1.015245372734561
vvc_rdo_dists_dgnb8j3_m128_20260925_105712,wdists_dgnb8j3_m128_tau0.5_rdoq,wdists_dgnb8j3_m128,dists,gnblock,block,0.5,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",3.2910325815855956,3.0569130458062026,2.094087299197199,1.8614489863105923,2.9934625951091114,0.15120550670985655,2.679413417747544,2.1866380152780387,0.8305028628700519,0.6184891372879832,0.9800034690113778
vvc_rdo_dists_dgnb8j3_m128_20260925_105712,wdists_dgnb8j3_m128_tau1_rdoq,wdists_dgnb8j3_m128,dists,gnblock,block,1,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",1.3424219533290918,1.1797217833171298,0.5973161457561359,0.49621600285131806,0.9122309004947423,-1.4650273012365362,0.9223591982579918,1.1033411133432716,-0.3204947625430157,-0.4790791949084296,-0.24754995910788632
vvc_rdo_dists_dgnb8j3_m128_20260925_105712,wdists_dgnb8j3_m128_tau2_rdoq,wdists_dgnb8j3_m128,dists,gnblock,block,2,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.46212337157637196,0.3629143564078822,0.0766009467763724,-0.000511865122493349,0.13920447961967794,-1.6286621084747306,0.18643473948244949,0.1396699114273023,-0.5976488309820546,-0.7118390206080475,-0.6061452928776546
vvc_rdo_dists_dgnb8j3_m128_20260925_105712,wdists_dgnb8j3_m128_tau4_rdoq,wdists_dgnb8j3_m128,dists,gnblock,block,4,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.1776637411356872,0.1318988859437422,-0.09647409520121043,-0.14804751491479667,-0.3517985542587731,-1.3903237095006309,0.06401004553947866,-0.09680953750108441,-0.47103438996142827,-0.5388853276144916,-0.44414329325674534
vvc_rdo_dists_dgnb8j3_m64_20260925_113133,wdists_dgnb8j3_m64_tau0.0625_rdoq,wdists_dgnb8j3_m64,dists,gnblock,block,0.0625,256,3.0,16,m/16 if sigma>0 else 1,none,99.5,per_plane,1,24,"22,27,32,37",0.3727744040533489,0.29320051125762875,0.2917291059574422,0.282951586605643,-0.1263884465352333,-1.1785877712201964,0.08329040425114019,-0.09033759959898996,-0.7185581965112307,-0.8802193177039169,-1.2186273684878368
