source,config,base,metric,tau,m,sigma,qps,image,quality,bd_rate
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim05,dists,-13.359722617950176
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim06,dists,-21.824003049288187
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim07,dists,-13.048901033148773
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim08,dists,-8.878311881110934
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim09,dists,-12.732623732625548
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim10,dists,-14.277576193083119
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim11,dists,-14.519329822999271
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim12,dists,-6.14799690663419
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim13,dists,-24.070449531593173
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim14,dists,-17.168867323150916
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim15,dists,-6.452653154482446
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim16,dists,-15.540872905413107
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim17,dists,-15.282302969563212
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim18,dists,-15.569358851520454
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim19,dists,-14.20520871271086
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim20,dists,-18.072191809977124
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim21,dists,-18.70678007371531
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim22,dists,-13.671772720685771
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim23,dists,-10.889255596840508
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim24,dists,-15.431333047419283
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim01,psnr_rgb,2.8316613077539854
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim02,psnr_rgb,6.835297107731475
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim03,psnr_rgb,7.182131129822533
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim04,psnr_rgb,9.322216361090252
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim05,psnr_rgb,2.5305076896890766
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim06,psnr_rgb,5.749522442971222
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim07,psnr_rgb,6.358019432852524
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim08,psnr_rgb,3.5477529657507167
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim09,psnr_rgb,6.308297755889103
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim10,psnr_rgb,10.460094737459368
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim11,psnr_rgb,5.122502090942649
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim12,psnr_rgb,10.293025042767855
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim13,psnr_rgb,2.5338262443986626
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim14,psnr_rgb,4.225646785691817
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim15,psnr_rgb,6.70962163054627
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim16,psnr_rgb,3.7607737197545843
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim17,psnr_rgb,9.96863619307231
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim18,psnr_rgb,5.457258611493643
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim19,psnr_rgb,6.1979573724954
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim20,psnr_rgb,7.889192927108013
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim21,psnr_rgb,4.794717452359243
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim22,psnr_rgb,6.651046729963661
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim23,psnr_rgb,13.457501324723076
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim24,psnr_rgb,4.562304279655804
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim01,lpips_alex,-5.223594277149424
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim02,lpips_alex,6.445118931256055
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim03,lpips_alex,2.423395282646301
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim04,lpips_alex,-0.810491277881753
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim05,lpips_alex,-4.593530284456571
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim06,lpips_alex,1.8274325038675654
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim07,lpips_alex,-4.342733097504858
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim08,lpips_alex,-2.380726490827445
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim09,lpips_alex,5.340860756130583
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim10,lpips_alex,4.994798107308629
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim11,lpips_alex,4.377683761361295
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim12,lpips_alex,6.903776774379988
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim13,lpips_alex,-0.6582268885137688
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim14,lpips_alex,4.9450321791420615
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim15,lpips_alex,-0.7160848528503738
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim16,lpips_alex,-2.1178354659589393
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim17,lpips_alex,1.3841056393158135
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim18,lpips_alex,-2.7265121925403646
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim19,lpips_alex,1.9734677319940497
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim20,lpips_alex,4.8922373435922095
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim21,lpips_alex,-1.8596512063073
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim22,lpips_alex,1.1421573551544162
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim23,lpips_alex,-3.8716048044255436
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim24,lpips_alex,-2.89323444084425
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim01,wd0,-5.651635081463635
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim02,wd0,3.84359345204921
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim03,wd0,1.0778646732759745
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim04,wd0,3.377910407623519
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim05,wd0,-4.369606446760699
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim06,wd0,-3.989954133483198
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim07,wd0,-1.5128669768801561
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim08,wd0,-0.097508293700177
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim09,wd0,2.5243079417034187
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim10,wd0,4.670952735698419
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim11,wd0,-1.9015107122220987
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim12,wd0,5.351204118221475
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim13,wd0,-3.182408895919242
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim14,wd0,-1.7653686247971923
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim15,wd0,-0.3346626566164246
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim16,wd0,-2.8437435236305264
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim17,wd0,4.590808643742195
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim18,wd0,-2.2582103870572467
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim19,wd0,-1.6925836331724842
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim20,wd0,-4.8706830544346325
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim21,wd0,0.062285838066356014
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim22,wd0,-0.007857497672891789
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim23,wd0,6.0230956373152456
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim24,wd0,-1.5754343383330593
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim01,wd2,-7.428983767045072
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim02,wd2,3.5518175697544008
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim03,wd2,0.4373727718701925
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim04,wd2,2.322070455069203
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim05,wd2,-5.424988117493323
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim06,wd2,-5.711827440146644
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim07,wd2,-2.5472422312511678
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim08,wd2,-0.7003698395933178
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim09,wd2,1.8987483432588492
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim10,wd2,3.9164155409921353
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim11,wd2,-2.8417628496661296
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim12,wd2,4.898208057465903
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim13,wd2,-4.563690598819603
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim14,wd2,-2.9067816092180343
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim15,wd2,-1.1873326952673513
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim16,wd2,-4.080490605709198
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim17,wd2,3.7823220166059546
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim18,wd2,-3.6577289385438583
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim19,wd2,-2.7582195276808386
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim20,wd2,-6.4291690703113025
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim21,wd2,-0.9421151204578093
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim22,wd2,-0.9463597420094727
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim23,wd2,4.955465054084951
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim24,wd2,-2.47086891212267
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim01,wd4,-10.290540780719393
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim02,wd4,3.9232719771625124
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim03,wd4,0.04864111618836375
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim04,wd4,-0.3765638083691014
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim05,wd4,-7.477302405478392
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim06,wd4,-7.332401185833993
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim07,wd4,-6.016592152297617
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim08,wd4,-1.421645309655284
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim09,wd4,0.6652917561529526
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim10,wd4,2.7693031780268385
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim11,wd4,-3.8637250302459902
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim12,wd4,4.384878039763951
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim13,wd4,-6.292299412046698
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim14,wd4,-4.512916569780668
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim15,wd4,-2.0921550167346536
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim16,wd4,-6.269584979129183
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim17,wd4,1.876719219317624
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim18,wd4,-6.533777524664153
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim19,wd4,-3.5127377677748317
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim20,wd4,-8.949500311998781
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim21,wd4,-3.8095697675806006
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim22,wd4,-2.874241939116906
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim23,wd4,1.8928793331708826
vvc_rdo_dists_dgnb8n64_20260904_230511,wdists_dgnb8n64_tau2_rdoq,wdists_dgnb8n64,dists,2,256,0.0,"22,27,32,37",kodim24,wd4,-4.236362556057294
vvc_rdo_dists_dgnb8s1_20260904_165802,wdists_dgnb8s1_tau2_rdoq,wdists_dgnb8s1,dists,2,256,0.0,"22,27,32,37",kodim01,psnr_y,4.48908600060578
vvc_rdo_dists_dgnb8s1_20260904_165802,wdists_dgnb8s1_tau2_rdoq,wdists_dgnb8s1,dists,2,256,0.0,"22,27,32,37",kodim02,psnr_y,10.28217367509563
